Time,N,E,D,Vn,Ve
17.3399999999997,42.1510493833363,332.438786711716,-2794.72786002348,1.67617592502727,19.5413678931143
17.3499999999997,42.238566919738,332.687614774468,-2795.67143950843,1.6617399176605,19.6522555602758
17.3599999999997,42.2551843189146,332.884137330071,-2796.67729388373,1.6593030881182,19.6484075594239
17.3599999999997,42.2551843189146,332.884137330071,-2796.67729388373,1.6593030881182,19.6484075594239
17.3699999999997,42.2250142314067,333.054631723407,-2797.51233189631,1.71111595292705,19.6088599486693
17.3799999999997,42.2421253909359,333.250720322893,-2798.42600278216,1.70856532056062,19.6041165342489
17.3799999999997,42.2421253909359,333.250720322893,-2798.42600278216,1.70856532056062,19.6041165342489
17.3899999999997,42.3313879855913,333.472218379427,-2799.23358773237,1.64862488321561,19.5897545010254
17.3999999999997,42.3478742344234,333.668115924437,-2800.03343822754,1.64592644960267,19.585072551331
17.3999999999997,42.3478742344234,333.668115924437,-2800.03343822754,1.64592644960267,19.585072551331
17.4099999999997,42.3511777621977,333.826717695821,-2800.85002734418,1.6669452067729,19.4740156802412
17.4199999999997,42.3678472142654,334.021457852623,-2801.81903973199,1.66430044200019,19.4697479673831
17.4199999999997,42.3678472142654,334.021457852623,-2801.81903973199,1.66430044200019,19.4697479673831
17.4299999999997,42.3846318733646,334.227824305479,-2802.61330467773,1.66013960099268,19.48187777529
17.4399999999997,42.4012332693746,334.422643083231,-2803.47567341199,1.65746258964332,19.4772175245622
17.4399999999997,42.4012332693746,334.422643083231,-2803.47567341199,1.65746258964332,19.4772175245622
17.4499999999997,42.6147469812413,334.6454043497,-2804.3041008268,1.75011602065573,19.4870248982384
17.4599999999997,42.6322481414479,334.840274598682,-2805.25151136555,1.74771672324639,19.4830375409327
17.4599999999997,42.6322481414479,334.840274598682,-2805.25151136555,1.74771672324639,19.4830375409327
17.4699999999997,42.6310666480661,334.928166372421,-2806.15290735823,1.67558850476097,19.4934453939419
17.4799999999997,42.6478225331138,335.12310082636,-2807.02677989725,1.67294344034396,19.4894004754089
17.4799999999997,42.6478225331138,335.12310082636,-2807.02677989725,1.67294344034396,19.4894004754089
17.4899999999997,42.6243499966811,335.093479434511,-2807.82702885598,1.59862665004478,19.4759274040407
17.4999999999997,42.6403362631815,335.288238708551,-2808.6690046443,1.59608884444438,19.4721938295724
17.4999999999997,42.6403362631815,335.288238708551,-2808.6690046443,1.59608884444438,19.4721938295724
17.5099999999997,42.7024814252428,335.63014023358,-2809.50933162053,1.55478385644355,19.5595195695715
17.5199999999997,42.7180292638072,335.825735429276,-2810.50377726412,1.55223967893781,19.5554648243172
17.5199999999997,42.7180292638072,335.825735429276,-2810.50377726412,1.55223967893781,19.5554648243172
17.5299999999997,42.7587656300158,336.066603230168,-2811.28519624884,1.67671353190565,19.5522380683698
